Europe/Lisbon,Open,High,Low,Close,Volume
2025-04-02T03:00:00+01:00,22501.177,22516.177,22483.188,22497.688,31080
2025-04-02T04:00:00+01:00,22498.177,22502.699,22479.166,22493.166,21060
2025-04-02T05:00:00+01:00,22494.666,22501.688,22487.677,22497.655,18420
2025-04-02T06:00:00+01:00,22498.677,22511.299,22474.299,22483.166,32700
2025-04-02T07:00:00+01:00,22481.799,22482.277,22400.799,22417.366,222600
2025-04-02T08:00:00+01:00,22409.866,22496.388,22253.266,22293.277,827520
2025-04-02T09:00:00+01:00,22296.766,22339.799,22185.399,22299.288,626640
2025-04-02T10:00:00+01:00,22298.299,22360.166,22279.266,22307.155,430440
2025-04-02T11:00:00+01:00,22307.699,22318.699,22224.677,22234.688,537480
2025-04-02T12:00:00+01:00,22235.655,22269.299,22179.355,22207.899,442920
2025-04-02T13:00:00+01:00,22209.777,22220.299,22139.766,22195.755,607080
2025-04-02T14:00:00+01:00,22195.266,22292.899,22167.755,22243.266,876240
2025-04-02T15:00:00+01:00,22239.266,22379.299,22234.799,22366.777,940200
2025-04-02T16:00:00+01:00,22364.899,22412.677,22330.288,22362.177,738120
2025-04-02T17:00:00+01:00,22360.299,22429.677,22357.155,22420.199,572040
2025-04-02T18:00:00+01:00,22419.699,22466.299,22351.655,22380.299,522960
2025-04-02T19:00:00+01:00,22380.655,22404.188,22315.177,22319.699,594960
2025-04-02T20:00:00+01:00,22320.188,22433.799,22320.188,22421.399,430560
2025-04-02T21:00:00+01:00,22420.799,22563.288,22355.666,22558.966,55485
2025-04-02T23:00:00+01:00,21746.244,21806.788,21561.366,21777.699,103800
2025-04-03T00:00:00+01:00,21776.855,21778.399,21661.555,21702.066,76080
2025-04-03T01:00:00+01:00,21700.355,22065.888,21700.355,21814.866,143355
2025-04-03T02:00:00+01:00,21815.877,21973.399,21815.877,21942.355,81180
2025-04-03T03:00:00+01:00,21942.888,22008.888,21939.366,21995.866,48000
2025-04-03T04:00:00+01:00,21995.355,21999.388,21914.888,21946.355,68040
2025-04-03T05:00:00+01:00,21946.855,22013.999,21923.388,21946.499,62580
2025-04-03T06:00:00+01:00,21947.388,21979.499,21829.366,21839.899,76920
2025-04-03T07:00:00+01:00,21843.377,22042.799,21827.499,21882.899,366600
2025-04-03T08:00:00+01:00,21887.299,22086.277,21806.277,22025.788,944280
2025-04-03T09:00:00+01:00,22026.799,22150.755,22000.899,22115.277,632160
2025-04-03T10:00:00+01:00,22113.288,22124.899,21949.799,21953.899,634560
2025-04-03T11:00:00+01:00,21954.755,21986.288,21813.899,21837.777,758640
2025-04-03T12:00:00+01:00,21839.255,21901.288,21811.299,21867.766,601920
2025-04-03T13:00:00+01:00,21865.777,21973.255,21836.777,21865.277,660840
2025-04-03T14:00:00+01:00,21864.266,21945.299,21810.755,21858.777,970800
2025-04-03T15:00:00+01:00,21856.788,21868.288,21698.899,21707.288,1075440
2025-04-03T16:00:00+01:00,21703.755,21770.188,21664.299,21759.155,980520
2025-04-03T17:00:00+01:00,21759.699,21864.666,21755.199,21782.677,772680
2025-04-03T18:00:00+01:00,21784.177,21812.688,21734.177,21768.188,535440
2025-04-03T19:00:00+01:00,21768.677,21786.177,21719.677,21769.188,583440
2025-04-03T20:00:00+01:00,21768.299,21777.799,21630.666,21647.788,552600
2025-04-03T21:00:00+01:00,21647.777,21664.688,21635.455,21641.499,42450
2025-04-03T23:00:00+01:00,21634.888,21635.566,21574.855,21607.955,36405
2025-04-04T00:00:00+01:00,21608.599,21640.577,21586.699,21620.955,44415
2025-04-04T01:00:00+01:00,21622.355,21684.077,21620.966,21650.199,66375
2025-04-04T02:00:00+01:00,21652.555,21687.088,21613.555,21616.066,56220
2025-04-04T03:00:00+01:00,21616.566,21660.699,21600.566,21602.588,39600
2025-04-04T04:00:00+01:00,21601.599,21606.099,21533.066,21574.566,48600
2025-04-04T05:00:00+01:00,21574.099,21596.566,21517.077,21532.577,55920
2025-04-04T06:00:00+01:00,21532.088,21665.577,21520.555,21664.588,89460
2025-04-04T07:00:00+01:00,21661.077,21702.655,21582.399,21589.899,217380
2025-04-04T08:00:00+01:00,21594.777,21647.899,21375.399,21391.877,1327800
2025-04-04T09:00:00+01:00,21390.388,21402.855,21246.377,21295.366,883800
2025-04-04T10:00:00+01:00,21300.855,21323.899,21144.877,21186.355,753480
2025-04-04T11:00:00+01:00,21188.888,21214.499,20527.055,20616.666,1280400
2025-04-04T12:00:00+01:00,20626.199,20877.677,20431.166,20871.166,889080
2025-04-04T13:00:00+01:00,20849.155,20985.699,20745.666,20873.688,804720
2025-04-04T14:00:00+01:00,20874.299,21076.299,20733.188,20827.677,1237080
2025-04-04T15:00:00+01:00,20826.677,20836.177,20442.666,20600.188,1317720
2025-04-04T16:00:00+01:00,20598.166,20820.677,20529.588,20543.566,1096800
2025-04-04T17:00:00+01:00,20544.066,20634.599,20430.199,20498.099,506640
2025-04-04T18:00:00+01:00,20498.555,20634.066,20426.099,20619.599,449640
2025-04-04T19:00:00+01:00,20625.077,20645.055,20411.055,20461.055,442920
2025-04-04T20:00:00+01:00,20460.588,20545.577,20320.188,20331.666,545160
2025-04-06T23:00:00+01:00,19584.366,19724.188,19514.288,19552.455,110820
2025-04-07T00:00:00+01:00,19551.366,19669.766,19423.988,19626.266,116715
2025-04-07T01:00:00+01:00,19625.999,19785.299,19583.255,19778.266,107505
2025-04-07T02:00:00+01:00,19792.788,20094.288,19781.766,20026.299,97200
2025-04-07T03:00:00+01:00,20026.899,20041.755,19892.288,19982.777,56880
2025-04-07T04:00:00+01:00,19982.299,19982.299,19784.799,19898.288,39600
2025-04-07T05:00:00+01:00,19897.755,19932.299,19718.266,19765.288,38220
2025-04-07T06:00:00+01:00,19766.399,19917.766,19652.277,19676.299,98040
2025-04-07T07:00:00+01:00,19688.399,19857.766,19225.655,19228.666,362700
2025-04-07T08:00:00+01:00,19220.688,19416.255,18809.677,19404.399,865680
2025-04-07T09:00:00+01:00,19406.277,19571.755,19274.299,19381.399,455640
2025-04-07T10:00:00+01:00,19379.755,19625.955,19268.988,19519.555,372000
2025-04-07T11:00:00+01:00,19520.566,19944.677,19501.088,19714.199,363000
2025-04-07T12:00:00+01:00,19714.666,19917.699,19581.199,19673.177,329880
2025-04-07T13:00:00+01:00,19675.666,20012.577,19594.166,19949.199,340560
2025-04-07T14:00:00+01:00,19948.555,19949.599,19545.199,19948.699,333360
2025-04-07T15:00:00+01:00,19941.066,20836.066,19823.299,20125.777,405960
2025-04-07T16:00:00+01:00,20128.755,20255.799,19676.288,19814.288,451920
2025-04-07T17:00:00+01:00,19794.266,19870.266,19652.799,19758.755,184080
2025-04-07T18:00:00+01:00,19761.399,20120.277,19761.399,20115.777,282720
2025-04-07T19:00:00+01:00,20119.288,20133.266,19884.777,19891.777,184200
2025-04-07T20:00:00+01:00,19893.277,19978.755,19870.255,19892.799,228120
2025-04-07T21:00:00+01:00,19882.655,20027.488,19875.088,19990.888,148275
2025-04-07T23:00:00+01:00,19970.966,20033.999,19967.399,20033.577,32640
2025-04-08T00:00:00+01:00,20033.888,20077.299,20030.266,20055.088,51900
2025-04-08T01:00:00+01:00,20054.455,20201.188,20030.688,20043.477,61200
2025-04-08T02:00:00+01:00,20042.466,20307.499,19987.466,20300.777,108600
2025-04-08T03:00:00+01:00,20300.399,20313.899,20230.899,20264.299,38280
2025-04-08T04:00:00+01:00,20263.799,20263.799,20133.899,20165.766,42000
2025-04-08T05:00:00+01:00,20166.299,20212.266,20076.899,20154.255,44220
2025-04-08T06:00:00+01:00,20153.266,20243.777,20059.299,20225.255,68460
2025-04-08T07:00:00+01:00,20228.288,20228.288,19968.255,20081.799,232920
2025-04-08T08:00:00+01:00,20076.255,20173.777,19870.766,20061.266,675480
2025-04-08T09:00:00+01:00,20059.799,20112.255,19882.799,20100.899,436200
2025-04-08T10:00:00+01:00,20098.788,20133.266,19943.266,19955.788,411000
2025-04-08T11:00:00+01:00,19956.266,20095.477,19916.777,20076.199,371520
2025-04-08T12:00:00+01:00,20078.199,20302.666,20077.155,20279.666,518160
2025-04-08T13:00:00+01:00,20279.188,20309.166,20187.799,20271.155,469320
2025-04-08T14:00:00+01:00,20270.688,20462.666,20240.166,20368.299,766680
2025-04-08T15:00:00+01:00,20362.177,20471.299,20298.799,20298.799,889080
2025-04-08T16:00:00+01:00,20299.699,20371.988,20223.955,20312.955,735360
2025-04-08T17:00:00+01:00,20307.477,20339.599,20021.477,20025.488,700320
2025-04-08T18:00:00+01:00,20027.488,20038.599,19792.999,19950.466,630120
2025-04-08T19:00:00+01:00,19951.455,19973.466,19809.466,19822.477,420960
2025-04-08T20:00:00+01:00,19821.955,19826.966,19392.477,19651.566,448560
2025-04-08T21:00:00+01:00,19651.055,19707.999,19601.499,19631.399,149955
2025-04-08T23:00:00+01:00,19561.455,19561.488,19432.999,19514.288,85395
2025-04-09T00:00:00+01:00,19514.655,19514.655,19371.277,19457.866,93270
2025-04-09T01:00:00+01:00,19457.399,19470.166,19302.666,19428.155,91785
2025-04-09T02:00:00+01:00,19428.799,19619.655,19396.688,19611.688,114060
2025-04-09T03:00:00+01:00,19621.177,19730.655,19611.299,19632.177,75360
2025-04-09T04:00:00+01:00,19631.177,19684.688,19500.655,19521.166,87960
2025-04-09T05:00:00+01:00,19520.666,19587.655,19366.188,19441.688,90480
2025-04-09T06:00:00+01:00,19445.199,19518.155,19331.155,19517.666,95580
2025-04-09T07:00:00+01:00,19518.177,19704.299,19513.155,19617.655,270240
2025-04-09T08:00:00+01:00,19618.699,20020.355,19581.199,19896.555,577080
2025-04-09T09:00:00+01:00,19898.199,19932.099,19544.077,19767.677,518760
2025-04-09T10:00:00+01:00,19768.655,19866.199,19649.155,19649.155,475320
2025-04-09T11:00:00+01:00,19650.199,19815.166,19615.688,19689.155,462720
2025-04-09T12:00:00+01:00,19683.655,19683.655,19362.699,19456.166,573720
2025-04-09T13:00:00+01:00,19452.188,19623.255,19380.777,19572.766,474120
2025-04-09T14:00:00+01:00,19572.299,19821.377,19567.277,19796.888,796680
2025-04-09T15:00:00+01:00,19793.388,19885.499,19590.777,19605.777,684240
2025-04-09T16:00:00+01:00,19606.288,19721.277,19589.399,19635.788,722160
2025-04-09T17:00:00+01:00,19638.755,19786.766,19603.777,19755.799,301920
2025-04-09T18:00:00+01:00,19761.777,21211.788,19670.288,21134.266,493680
2025-04-09T19:00:00+01:00,21133.277,21352.755,20972.399,21072.755,485640
2025-04-09T20:00:00+01:00,21073.255,21523.755,21033.777,21402.799,418320
2025-04-09T21:00:00+01:00,21403.199,21471.955,21387.277,21395.488,141060
2025-04-09T23:00:00+01:00,21421.977,21511.766,21421.688,21511.077,50370
2025-04-10T00:00:00+01:00,21510.199,21535.755,21483.455,21496.288,50070
2025-04-10T01:00:00+01:00,21490.366,21501.299,21233.788,21301.799,79560
2025-04-10T02:00:00+01:00,21299.777,21326.777,21245.799,21302.399,90240
2025-04-10T03:00:00+01:00,21302.799,21364.788,21258.788,21308.766,39780
2025-04-10T04:00:00+01:00,21303.766,21303.766,21163.277,21228.899,39780
2025-04-10T05:00:00+01:00,21225.766,21266.266,21189.266,21244.299,37860
2025-04-10T06:00:00+01:00,21243.755,21264.288,21124.766,21201.766,79140
2025-04-10T07:00:00+01:00,21202.277,21344.299,21085.777,21344.299,260820
2025-04-10T08:00:00+01:00,21401.777,21403.277,20841.499,20853.955,675590
2025-04-10T09:00:00+01:00,20854.499,20904.988,20677.966,20753.955,781200
2025-04-10T10:00:00+01:00,20754.499,20796.288,20648.755,20744.277,395160
2025-04-10T11:00:00+01:00,20747.266,20835.777,20686.299,20808.755,417600
2025-04-10T12:00:00+01:00,20809.277,20832.766,20692.899,20755.377,296040
2025-04-10T13:00:00+01:00,20758.355,20762.355,20569.877,20663.355,488280
2025-04-10T14:00:00+01:00,20665.355,20805.366,20566.899,20631.355,804120
2025-04-10T15:00:00+01:00,20632.866,20786.699,20567.888,20627.588,700440
2025-04-10T16:00:00+01:00,20625.599,20748.577,20362.388,20388.377,696000
2025-04-10T17:00:00+01:00,20387.899,20491.699,20144.566,20443.055,634560
2025-04-10T18:00:00+01:00,20442.588,20587.588,20291.199,20568.699,449880
2025-04-10T19:00:00+01:00,20568.066,20724.588,20504.566,20660.588,365400
2025-04-10T20:00:00+01:00,20661.577,20735.066,20491.699,20684.099,400320
2025-04-10T21:00:00+01:00,20683.477,20743.499,20661.077,20731.755,118380
2025-04-10T23:00:00+01:00,20705.577,20769.977,20704.999,20721.888,48615
2025-04-11T00:00:00+01:00,20722.166,20723.166,20560.766,20587.877,77355
2025-04-11T01:00:00+01:00,20585.866,20595.755,20410.577,20501.699,93825
2025-04-11T02:00:00+01:00,20496.599,20637.099,20481.566,20635.588,67200
2025-04-11T03:00:00+01:00,20635.066,20688.699,20591.588,20650.555,31620
2025-04-11T04:00:00+01:00,20658.555,20749.077,20649.588,20714.099,40080
2025-04-11T05:00:00+01:00,20713.555,20759.088,20688.066,20721.699,21240
2025-04-11T06:00:00+01:00,20722.599,20834.077,20669.088,20804.699,51120
2025-04-11T07:00:00+01:00,20803.566,20901.577,20782.555,20829.555,233460
2025-04-11T08:00:00+01:00,20808.066,20814.066,20463.088,20469.066,509400
2025-04-11T09:00:00+01:00,20471.066,20535.577,20172.066,20249.066,588600
2025-04-11T10:00:00+01:00,20247.566,20429.777,20101.199,20420.755,463920
2025-04-11T11:00:00+01:00,20421.266,20491.288,20316.755,20425.799,394680
2025-04-11T12:00:00+01:00,20425.255,20426.799,20170.788,20262.399,367920
2025-04-11T13:00:00+01:00,20266.255,20406.777,20251.899,20313.799,431280
2025-04-11T14:00:00+01:00,20313.299,20415.799,20172.766,20374.755,665280
2025-04-11T15:00:00+01:00,20370.777,20466.977,20229.955,20346.399,779400
2025-04-11T16:00:00+01:00,20340.266,20490.777,20303.899,20490.399,744960
2025-04-11T17:00:00+01:00,20491.299,20663.799,20463.799,20629.766,460800
2025-04-11T18:00:00+01:00,20629.299,20735.899,20550.788,20724.277,305160
2025-04-11T19:00:00+01:00,20724.788,20731.899,20635.755,20661.899,362640
2025-04-11T20:00:00+01:00,20661.399,20780.288,20660.755,20691.299,326640
2025-04-11T21:00:00+01:00,20691.699,20693.688,20691.699,20693.688,240
2025-04-13T23:00:00+01:00,20845.499,20845.499,20741.955,20750.999,88065
2025-04-14T00:00:00+01:00,20752.555,20831.088,20736.655,20793.877,63600
2025-04-14T01:00:00+01:00,20793.299,20858.299,20779.988,20801.899,47475
2025-04-14T02:00:00+01:00,20802.299,20830.399,20772.288,20801.299,35580
2025-04-14T03:00:00+01:00,20801.899,20818.399,20798.799,20815.399,8340
2025-04-14T04:00:00+01:00,20813.899,20843.288,20764.755,20800.266,14580
2025-04-14T05:00:00+01:00,20799.755,20829.277,20785.799,20813.788,12300
2025-04-14T06:00:00+01:00,20813.266,20849.255,20789.255,20789.255,30600
2025-04-14T07:00:00+01:00,20789.788,20876.766,20763.766,20869.777,171120
2025-04-14T08:00:00+01:00,20828.288,20876.266,20694.788,20826.255,402360
2025-04-14T09:00:00+01:00,20827.288,20919.299,20802.755,20857.299,266880
2025-04-14T10:00:00+01:00,20859.755,20949.266,20784.777,20840.777,259920
2025-04-14T11:00:00+01:00,20839.755,20893.255,20828.755,20879.299,179520
2025-04-14T12:00:00+01:00,20880.788,20903.277,20809.899,20813.399,252120
2025-04-14T13:00:00+01:00,20813.788,20954.899,20787.399,20942.799,322560
2025-04-14T14:00:00+01:00,20943.266,20951.266,20855.277,20892.299,697200
2025-04-14T15:00:00+01:00,20899.266,21048.777,20892.766,20987.766,829200
2025-04-14T16:00:00+01:00,20988.777,21001.255,20795.299,20808.266,826320
2025-04-14T17:00:00+01:00,20809.288,20890.788,20764.288,20847.788,435960
2025-04-14T18:00:00+01:00,20848.277,20928.255,20840.299,20897.766,272640
2025-04-14T19:00:00+01:00,20896.255,20980.255,20894.255,20971.266,174960
2025-04-14T20:00:00+01:00,20970.799,21021.799,20933.899,20957.799,252240
2025-04-14T21:00:00+01:00,20940.999,20956.555,20924.099,20941.999,93855
2025-04-14T23:00:00+01:00,20934.899,20935.777,20881.355,20886.288,29460
2025-04-15T00:00:00+01:00,20887.588,20921.199,20883.988,20904.177,38370
2025-04-15T01:00:00+01:00,20903.855,20929.455,20858.266,20918.277,40800
2025-04-15T02:00:00+01:00,20917.299,20934.288,20908.266,20919.277,10560
2025-04-15T03:00:00+01:00,20920.299,20936.899,20912.899,20929.799,11400
2025-04-15T04:00:00+01:00,20932.288,20975.788,20907.299,20973.899,23520
2025-04-15T05:00:00+01:00,20974.755,20989.399,20936.777,20968.777,19860
2025-04-15T06:00:00+01:00,20968.288,20975.288,20919.766,20928.777,35280
2025-04-15T07:00:00+01:00,20929.755,21031.288,20929.299,21025.399,145920
2025-04-15T08:00:00+01:00,21024.777,21228.255,21012.788,21224.299,417120
2025-04-15T09:00:00+01:00,21223.777,21287.288,21145.788,21276.788,441720
2025-04-15T10:00:00+01:00,21276.266,21276.266,21185.766,21210.299,419040
2025-04-15T11:00:00+01:00,21209.899,21250.277,21142.788,21167.766,381480
2025-04-15T12:00:00+01:00,21164.255,21193.299,21103.266,21113.266,417840
2025-04-15T13:00:00+01:00,21115.788,21174.777,21037.899,21159.899,444000
2025-04-15T14:00:00+01:00,21163.899,21289.288,21155.777,21261.766,748680
2025-04-15T15:00:00+01:00,21262.266,21280.255,21135.899,21240.288,842880
2025-04-15T16:00:00+01:00,21239.399,21262.299,21212.766,21236.755,738600
2025-04-15T17:00:00+01:00,21236.255,21320.277,21233.255,21257.899,478200
2025-04-15T18:00:00+01:00,21258.799,21282.299,21223.755,21250.777,280440
2025-04-15T19:00:00+01:00,21250.277,21281.899,21209.766,21272.277,349920
2025-04-15T20:00:00+01:00,21270.788,21297.777,21247.399,21263.655,282360
2025-04-15T21:00:00+01:00,21264.177,21278.899,21259.066,21263.988,27210
2025-04-15T23:00:00+01:00,21142.499,21173.199,21138.466,21165.266,45015
2025-04-16T00:00:00+01:00,21164.688,21170.866,21131.466,21154.088,42165
2025-04-16T01:00:00+01:00,21153.055,21170.988,21128.977,21166.977,47925
2025-04-16T02:00:00+01:00,21167.477,21176.999,21144.488,21158.499,20580
2025-04-16T03:00:00+01:00,21158.977,21183.966,21145.488,21162.488,19740
2025-04-16T04:00:00+01:00,21161.977,21176.966,21138.466,21139.499,20220
2025-04-16T05:00:00+01:00,21140.977,21152.455,21123.455,21148.455,31500
2025-04-16T06:00:00+01:00,21149.455,21156.988,20959.466,20961.455,96120
2025-04-16T07:00:00+01:00,20981.766,21104.799,20970.255,21086.299,226740
2025-04-16T08:00:00+01:00,21094.899,21135.277,20990.899,20998.855,342480
2025-04-16T09:00:00+01:00,20999.899,21225.499,20951.855,21107.366,523200
2025-04-16T10:00:00+01:00,21110.855,21165.399,21087.855,21116.366,339720
2025-04-16T11:00:00+01:00,21115.877,21169.366,21112.377,21137.377,286080
2025-04-16T12:00:00+01:00,21136.366,21180.888,21123.999,21179.999,317520
2025-04-16T13:00:00+01:00,21179.377,21230.377,21130.999,21166.366,389280
2025-04-16T14:00:00+01:00,21166.855,21200.499,21102.355,21134.388,687840
2025-04-16T15:00:00+01:00,21135.388,21206.366,21120.999,21201.377,681840
2025-04-16T16:00:00+01:00,21203.499,21317.299,21196.388,21229.688,655560
2025-04-16T17:00:00+01:00,21229.299,21240.677,21187.166,21214.688,487800
2025-04-16T18:00:00+01:00,21214.188,21274.199,21076.699,21079.655,411720
2025-04-16T19:00:00+01:00,21079.166,21156.166,21058.677,21060.699,423480
2025-04-16T20:00:00+01:00,21060.155,21135.699,21012.155,21111.899,509760
2025-04-16T21:00:00+01:00,21111.288,21137.599,21093.166,21133.199,64230
2025-04-16T23:00:00+01:00,21126.566,21128.699,21091.388,21117.477,35325
2025-04-17T00:00:00+01:00,21117.888,21124.999,21077.899,21117.166,47595
2025-04-17T01:00:00+01:00,21117.888,21186.199,21099.799,21186.199,41790
2025-04-17T02:00:00+01:00,21183.577,21223.566,21166.199,21218.077,15540
2025-04-17T03:00:00+01:00,21217.555,21270.088,21214.577,21270.088,18180
2025-04-17T04:00:00+01:00,21269.566,21325.199,21268.555,21323.555,25320
2025-04-17T05:00:00+01:00,21320.077,21320.099,21291.588,21313.555,22080
2025-04-17T06:00:00+01:00,21313.077,21340.066,21298.199,21321.577,33780
2025-04-17T07:00:00+01:00,21322.055,21413.199,21307.155,21360.999,191460
2025-04-17T08:00:00+01:00,21368.399,21437.866,21232.866,21246.355,464280
2025-04-17T09:00:00+01:00,21246.888,21271.866,21192.155,21225.299,375120
2025-04-17T10:00:00+01:00,21225.688,21283.666,21197.677,21256.199,434760
2025-04-17T11:00:00+01:00,21255.666,21274.688,21136.699,21169.699,432720
2025-04-17T12:00:00+01:00,21172.155,21198.688,21142.688,21183.688,394440
2025-04-17T13:00:00+01:00,21185.655,21291.299,21156.688,21194.299,399600
2025-04-17T14:00:00+01:00,21193.799,21236.299,21149.299,21220.299,840960
2025-04-17T15:00:00+01:00,21217.177,21247.799,21142.666,21142.666,828120
2025-04-17T16:00:00+01:00,21141.699,21230.666,21141.699,21189.599,748680
2025-04-17T17:00:00+01:00,21198.988,21329.099,21190.466,21309.499,507840
2025-04-17T18:00:00+01:00,21309.099,21326.488,21268.477,21295.466,233400
2025-04-17T19:00:00+01:00,21296.477,21332.966,21275.466,21278.455,240000
2025-04-17T20:00:00+01:00,21280.099,21280.099,21191.466,21196.077,311280
2025-04-17T21:00:00+01:00,21195.588,21245.655,21188.188,21221.066,135390
2025-04-20T23:00:00+01:00,21136.499,21136.499,21088.866,21111.199,41820
2025-04-21T00:00:00+01:00,21110.799,21141.988,21109.466,21140.799,25140
2025-04-21T01:00:00+01:00,21139.266,21172.699,21120.199,21120.199,33216
2025-04-21T02:00:00+01:00,21120.899,21123.799,21081.066,21105.299,29718
2025-04-21T03:00:00+01:00,21105.977,21118.099,21040.677,21060.699,26118
2025-04-21T04:00:00+01:00,21060.877,21079.799,21055.899,21066.966,16560
2025-04-21T05:00:00+01:00,21066.699,21084.399,21064.699,21070.966,9486
2025-04-21T06:00:00+01:00,21070.577,21093.177,21066.555,21091.077,10674
2025-04-21T07:00:00+01:00,21090.766,21099.155,21067.577,21079.999,14031
2025-04-21T08:00:00+01:00,21081.499,21085.799,21029.188,21031.888,17568
2025-04-21T09:00:00+01:00,21034.699,21052.055,21027.488,21048.255,19242
2025-04-21T10:00:00+01:00,21048.666,21052.677,21024.466,21040.977,16425
2025-04-21T11:00:00+01:00,21040.577,21058.599,21028.755,21056.055,14949
2025-04-21T12:00:00+01:00,21056.488,21078.099,20987.077,21006.399,35262
2025-04-21T13:00:00+01:00,21005.988,21049.499,21001.566,21034.399,29016
2025-04-21T14:00:00+01:00,21033.999,21055.966,20941.899,20942.699,66186
2025-04-21T15:00:00+01:00,20941.899,20941.999,20856.277,20861.499,69192
2025-04-21T16:00:00+01:00,20862.799,20874.155,20735.988,20741.988,48735
2025-04-21T17:00:00+01:00,20741.366,20816.399,20740.688,20757.355,37044
2025-04-21T18:00:00+01:00,20756.788,20770.177,20682.955,20688.388,43326
2025-04-21T19:00:00+01:00,20689.899,20734.199,20670.577,20684.399,40392
2025-04-21T20:00:00+01:00,20683.099,20864.777,20682.277,20839.155,62253
2025-04-21T21:00:00+01:00,20838.466,20862.199,20818.988,20851.355,8073
2025-04-21T23:00:00+01:00,20843.455,20871.766,20828.677,20854.999,13824
2025-04-22T00:00:00+01:00,20855.299,20930.099,20853.555,20929.966,20988
2025-04-22T01:00:00+01:00,20930.799,21043.499,20921.855,21041.899,44517
2025-04-22T02:00:00+01:00,21042.899,21102.499,21031.388,21071.888,47580
2025-04-22T03:00:00+01:00,21069.399,21079.399,21045.499,21076.866,40860
2025-04-22T04:00:00+01:00,21077.388,21101.999,21053.855,21085.866,46860
2025-04-22T05:00:00+01:00,21085.366,21087.999,21053.899,21054.855,29460
2025-04-22T06:00:00+01:00,21053.899,21086.366,21027.855,21041.855,57960
2025-04-22T07:00:00+01:00,21037.377,21176.599,21009.599,21148.566,265440
2025-04-22T08:00:00+01:00,21147.555,21169.199,21060.066,21078.577,660960
2025-04-22T09:00:00+01:00,21081.055,21190.777,21068.555,21176.288,541680
2025-04-22T10:00:00+01:00,21177.277,21190.777,21137.266,21171.766,378360
2025-04-22T11:00:00+01:00,21169.777,21171.288,21086.766,21109.288,383760
2025-04-22T12:00:00+01:00,21107.255,21108.277,21040.755,21071.755,402720
2025-04-22T13:00:00+01:00,21071.399,21120.899,21057.399,21079.266,388200
2025-04-22T14:00:00+01:00,21080.755,21185.899,21076.266,21151.755,682680
2025-04-22T15:00:00+01:00,21152.788,21252.788,21138.899,21248.755,613440
2025-04-22T16:00:00+01:00,21249.788,21383.666,21249.788,21355.699,570120
2025-04-22T17:00:00+01:00,21357.699,21446.166,21356.799,21402.188,706320
2025-04-22T18:00:00+01:00,21403.188,21450.199,21324.688,21330.199,798480
2025-04-22T19:00:00+01:00,21328.299,21479.166,21324.677,21472.166,458160
2025-04-22T20:00:00+01:00,21472.655,21481.199,21421.688,21452.399,551760
2025-04-22T21:00:00+01:00,21447.777,21480.899,21441.699,21446.955,135675
2025-04-22T23:00:00+01:00,21731.777,21747.655,21641.299,21747.655,73500
2025-04-23T00:00:00+01:00,21748.377,21773.599,21711.399,21727.088,53970
2025-04-23T01:00:00+01:00,21727.755,21771.999,21674.077,21754.055,98745
2025-04-23T02:00:00+01:00,21753.577,21806.566,21722.088,21723.077,84900
2025-04-23T03:00:00+01:00,21726.055,21773.077,21713.077,21746.699,54480
2025-04-23T04:00:00+01:00,21747.199,21789.099,21719.555,21789.088,62400
